932.81,1020.4,932.81,1019.47,d
932.81,1019.47,932.81,1019.37
932.81,1019.37,928.19,1019.37
928.19,1019.37,928.21,1022.27
932.81,1019.27,932.81,1019.17
932.81,1019.17,932.81,1018.24,d
932.81,1018.24,932.81,1016.37
932.81,1016.37,928.19,1016.37
928.19,1016.37,928.19,1019.27
932.81,1016.27,932.81,1013.8
932.81,1013.8,932.81,1012.87,d
932.81,1012.87,932.81,1012.77
932.81,1012.77,928.19,1012.77
928.19,1012.77,928.19,1016.27
932.81,1012.67,932.81,1012.57
932.81,1012.57,932.81,1011.64,d
932.81,1011.64,932.81,1009.47
932.81,1009.47,928.19,1009.47
928.19,1009.47,928.19,1012.67
932.81,1009.37,932.81,1006.3
932.81,1006.3,932.81,1005.37,d
932.81,1005.37,932.81,1005.27
932.81,1005.27,928.19,1005.27
928.19,1005.27,928.19,1009.37
932.81,1005.17,932.81,1005.07
932.81,1005.07,932.81,1004.14,d
932.81,1004.14,932.81,999.12
932.81,999.12,928.19,999.12
928.19,999.12,928.19,1005.17
939.93,1002.38,939.94,998.44
939.94,998.44,935.63,998.44
935.63,998.44,935.63,999.31
935.63,999.31,935.31,999.31
935.31,999.31,935.31,1001.33
935.31,1001.33,935.31,1002.26,d
935.31,1002.26,935.31,1002.38
935.39,1014.7,937.15,1014.7
937.15,1014.7,937.15,1013.78,d
937.15,1013.78,937.15,1013.68
937.15,1013.68,937.15,1012.76,d
937.15,1012.76,936.49,1012.76
936.49,1012.76,936.49,1012.66
936.49,1012.66,935.49,1012.66,d
935.49,1012.66,935.49,1012.76
935.49,1012.76,935.39,1012.76
935.39,1012.76,935.39,1013.59
935.39,1013.59,935.39,1014.48,d
935.35,1016.59,938.78,1016.59
938.78,1016.59,938.78,1014.83
938.78,1014.83,938.18,1014.83
938.18,1014.83,938.18,1013.78
938.18,1013.78,937.15,1013.78
937.15,1014.7,937.15,1014.8
937.15,1014.8,935.35,1014.8
937.15,1013.68,938.35,1013.68
938.35,1013.68,938.35,1014.73
938.35,1014.73,940.05,1014.73
940.05,1014.73,940.05,1011.4
940.05,1011.4,939.9,1011.4
939.9,1011.4,939.9,1010.96
939.9,1010.96,938.35,1010.96
938.35,1010.96,938.35,1012.76
938.35,1012.76,937.5,1012.76
937.5,1012.76,937.15,1012.76
935.39,1012.66,935.49,1012.66
936.49,1012.66,937.4,1012.66
937.4,1012.66,937.4,1011.0
937.4,1011.0,935.39,1011.0
938.77,1043.09,938.77,1042.98
938.77,1042.98,938.77,1041.98,d
938.77,1041.98,938.77,1036.78
938.77,1036.78,935.35,1036.78
935.35,1036.78,935.35,1043.09
939.94,1036.68,939.94,1031.62
939.94,1031.62,935.35,1031.62
935.35,1031.62,935.35,1036.68
935.35,1036.68,938.87,1036.68
938.52,1044.79,938.52,1044.39
938.52,1044.39,938.52,1043.32,d
938.52,1043.32,938.52,1043.19
938.52,1043.19,936.42,1043.19
936.42,1043.19,936.42,1044.79
938.52,1046.34,938.52,1046.15
938.52,1046.15,938.52,1045.15,d
938.52,1045.15,938.52,1044.89
938.52,1044.89,936.42,1044.89
936.42,1044.89,936.42,1046.34
994.0,1010.82,994.0,1009.17,d
994.0,1009.17,991.54,1009.17
991.54,1009.17,991.54,1009.07
990.61,1009.07,990.61,1009.17
990.61,1009.17,990.31,1009.17
990.31,1009.17,990.31,1009.07
989.38,1009.07,989.38,1009.17
989.38,1009.17,985.61,1009.17
982.71,1009.17,980.14,1009.17
980.14,1009.17,980.14,1009.07
979.21,1009.07,979.21,1009.17
979.21,1009.17,978.91,1009.17
978.91,1009.17,978.91,1009.07
977.98,1009.07,977.98,1009.17
977.98,1009.17,971.21,1009.17
971.21,1009.17,971.21,1003.98
971.21,1003.98,971.43,1003.98
971.43,1003.98,971.43,1002.76,d
971.43,1002.76,971.21,1002.76
971.21,1002.76,971.21,1002.28
971.21,1002.28,971.31,1002.28
971.31,1001.35,971.21,1001.35
971.21,1001.35,971.21,999.12
971.21,999.12,968.91,999.12
968.91,999.12,968.91,1001.89
968.91,1001.89,968.81,1001.89
968.81,1002.82,968.91,1002.82
968.91,1002.82,968.91,1005.67
968.91,1005.67,968.81,1005.67
968.81,1006.6,968.91,1006.6
968.91,1006.6,968.91,1009.17
968.91,1009.17,968.91,1010.82,d
968.91,1010.82,971.21,1010.82,d
971.21,1010.82,971.51,1010.82
971.51,1010.82,971.51,1011.0
972.34,1011.0,972.34,1010.82
972.34,1010.82,976.63,1010.82
976.63,1010.82,976.63,1010.92
976.63,1010.92,977.56,1010.92,d
977.56,1010.92,977.56,1010.82
935.21,1010.82,942.03,1010.82
942.03,1010.82,942.03,1010.92
942.96,1010.92,942.96,1010.82
942.96,1010.82,943.26,1010.82
943.26,1010.82,943.26,1010.92
944.19,1010.92,944.19,1010.82
944.19,1010.82,946.71,1010.82
949.61,1010.82,951.88,1010.82
951.88,1010.82,951.88,1010.92
952.81,1010.92,952.81,1010.82
952.81,1010.82,953.11,1010.82
953.11,1010.82,953.11,1010.92
954.04,1010.92,954.04,1010.82
954.04,1010.82,959.38,1010.82
959.38,1010.82,959.38,1010.92
960.31,1010.92,960.31,1010.82
960.31,1010.82,960.61,1010.82
960.61,1010.82,960.61,1010.92
961.54,1010.92,961.54,1010.82
961.54,1010.82,968.91,1010.82
968.91,1009.17,963.9,1009.17
961.11,1009.17,959.14,1009.17
959.14,1009.17,959.14,1009.07
958.21,1009.07,958.21,1009.17
958.21,1009.17,957.91,1009.17
957.91,1009.17,957.91,1009.07
956.98,1009.07,956.98,1009.17
956.98,1009.17,952.24,1009.17
952.24,1009.17,952.24,1009.07
951.31,1009.07,951.31,1009.17
951.31,1009.17,951.01,1009.17
951.01,1009.17,951.01,1009.07
950.08,1009.07,950.08,1009.17
950.08,1009.17,944.74,1009.17
944.74,1009.17,944.74,1009.07
943.81,1009.07,943.81,1009.17
943.81,1009.17,943.51,1009.17
943.51,1009.17,943.51,1009.07
942.58,1009.07,942.58,1009.17
942.58,1009.17,935.21,1009.17
1005.94,1008.9,1005.94,998.44
1005.94,998.44,1001.63,998.44
1001.63,998.44,1001.63,999.12
1001.63,999.12,995.69,999.12
995.69,999.12,995.69,1001.42
995.69,1001.42,999.02,1001.42
999.02,1001.42,999.02,1008.9
999.02,1008.9,999.32,1008.9
999.32,1008.9,1000.25,1008.9,d
1005.94,1020.81,1005.94,1018.0
1005.94,1018.0,1001.54,1018.0
1001.54,1018.0,1001.54,1018.06
1001.54,1018.06,1001.54,1018.99,d
1001.54,1018.99,1001.54,1020.81
1001.5,1017.82,1005.94,1017.82
1005.94,1017.82,1005.94,1009.04
1005.94,1009.04,1001.5,1009.04
1001.5,1009.04,1001.5,1009.23
1001.5,1009.23,1001.5,1010.16,d
1001.5,1010.16,1001.5,1016.79
1001.5,1016.79,1001.5,1017.72,d
939.94,1046.32,939.94,1036.68
938.87,1036.68,938.87,1041.98
938.87,1041.98,938.77,1041.98
938.77,1042.98,938.87,1042.98
938.87,1042.98,938.87,1043.19
938.87,1043.19,938.62,1043.19
938.62,1043.19,938.62,1043.32
938.62,1043.32,938.52,1043.32
938.52,1044.39,938.62,1044.39
938.62,1044.39,938.62,1045.15
938.62,1045.15,938.52,1045.15
938.52,1046.15,938.62,1046.15
938.62,1046.15,938.62,1046.32
938.62,1046.32,938.71,1046.32
938.71,1046.32,939.6,1046.32,d
971.21,1046.15,971.21,1042.3
971.21,1042.3,971.31,1042.3
971.31,1041.37,971.21,1041.37
971.21,1041.37,971.21,1034.8
971.21,1034.8,971.31,1034.8
971.31,1033.87,971.21,1033.87
971.21,1033.87,971.21,1033.57
971.21,1033.57,971.31,1033.57
971.31,1032.64,971.21,1032.64
971.21,1032.64,971.21,1026.4
971.21,1026.4,971.31,1026.4
971.31,1025.47,971.21,1025.47
971.21,1025.47,971.21,1025.17
971.21,1025.17,971.31,1025.17
971.31,1024.24,971.21,1024.24
971.21,1024.24,971.21,1020.4
971.21,1020.4,971.31,1020.4
971.31,1019.47,971.21,1019.47
971.21,1019.47,971.21,1019.17
971.21,1019.17,971.31,1019.17
971.31,1018.24,971.21,1018.24
971.21,1018.24,971.21,1014.52
971.21,1014.52,971.39,1014.52
971.39,1013.63,971.21,1013.63
971.21,1013.63,971.21,1010.82
968.91,1010.82,968.91,1011.02
968.91,1011.02,968.81,1011.02
968.81,1012.52,968.91,1012.52
968.91,1012.52,968.91,1018.84
968.91,1018.84,968.81,1018.84
968.81,1019.77,968.91,1019.77
968.91,1019.77,968.91,1020.07
968.91,1020.07,968.81,1020.07
968.81,1021.0,968.91,1021.0
968.91,1021.0,968.91,1026.34
968.91,1026.34,968.81,1026.34
968.81,1027.27,968.91,1027.27
968.91,1027.27,968.91,1027.57
968.91,1027.57,968.81,1027.57
968.81,1028.5,968.91,1028.5
968.91,1028.5,968.91,1035.64
968.91,1035.64,968.81,1035.64
968.81,1036.57,968.91,1036.57
968.91,1036.57,968.91,1036.87
968.91,1036.87,968.81,1036.87
968.81,1037.8,968.91,1037.8
968.91,1037.8,968.91,1041.37
968.91,1041.37,968.81,1041.37
968.81,1042.3,968.91,1042.3
968.91,1042.3,968.91,1046.15
968.91,1046.15,969.11,1046.15
969.11,1046.15,971.0,1046.15,d
935.21,999.12,935.21,997.17
935.21,997.17,928.26,997.17
928.26,997.17,928.26,999.03
928.26,999.03,932.94,999.03
932.94,999.03,932.94,999.12
932.21,1042.77,928.18,1042.77
928.18,1042.77,928.18,1046.16
928.18,1046.16,932.21,1046.16
932.21,1046.16,932.21,1043.81
932.21,1043.81,932.21,1042.87,d
932.21,1037.97,928.18,1037.97
928.18,1037.97,928.18,1042.67
928.18,1042.67,932.21,1042.67
932.21,1042.67,932.21,1042.57
932.21,1042.57,932.21,1041.64,d
932.21,1034.37,928.18,1034.37
928.18,1034.37,928.18,1037.87
928.18,1037.87,932.21,1037.87
932.21,1037.87,932.21,1035.41
932.21,1035.41,932.21,1034.47,d
932.21,1031.97,928.18,1031.97
928.18,1031.97,928.18,1034.27
928.18,1034.27,932.21,1034.27
932.21,1034.27,932.21,1034.17
932.21,1034.17,932.21,1033.24,d
932.21,1028.37,928.18,1028.37
928.18,1028.37,928.18,1031.87
928.18,1031.87,932.21,1031.87
932.21,1031.87,932.21,1029.41
932.21,1029.41,932.21,1028.47,d
932.21,1024.77,928.18,1024.77
928.18,1024.77,928.18,1028.27
928.18,1028.27,932.21,1028.27
932.21,1028.27,932.21,1028.17
932.21,1028.17,932.21,1027.24,d
932.21,1019.97,928.18,1019.97
928.18,1019.97,928.18,1024.67
928.18,1024.67,932.21,1024.67
932.21,1024.67,932.21,1021.01
932.21,1021.01,932.21,1020.07,d
932.21,1016.37,928.18,1016.37
928.18,1016.37,928.18,1019.87
928.18,1019.87,932.21,1019.87
932.21,1019.87,932.21,1019.77
932.21,1019.77,932.21,1018.84,d
932.21,1011.27,928.18,1011.27
928.18,1011.27,928.18,1016.27
928.18,1016.27,932.21,1016.27
932.21,1016.27,932.21,1012.31
932.21,1012.31,932.21,1011.37,d
932.21,1007.97,928.18,1007.97
928.18,1007.97,928.18,1011.17
928.18,1011.17,932.21,1011.17
932.21,1011.17,932.21,1011.07
932.21,1011.07,932.21,1010.14,d
932.21,1004.97,928.18,1004.97
928.18,1004.97,928.18,1007.87
928.18,1007.87,932.21,1007.87
932.21,1007.87,932.21,1006.01
932.21,1006.01,932.21,1005.07,d
932.21,1004.87,932.21,1004.77
932.21,1004.77,932.21,1003.84,d
932.21,1003.84,932.21,1001.97
932.21,1001.97,928.18,1001.97
928.18,1001.97,928.18,1004.87
934.11,1019.27,939.93,1019.27
939.93,1019.27,939.93,1016.79
939.93,1016.79,934.11,1016.79
934.11,1016.79,934.11,1018.24
934.11,1018.24,934.11,1019.17,d
934.11,1022.27,939.93,1022.27
939.93,1022.27,939.93,1019.37
939.93,1019.37,934.11,1019.37
934.11,1019.37,934.11,1021.24
934.11,1021.24,934.11,1022.17,d
934.11,1025.27,939.93,1025.27
939.93,1025.27,939.93,1022.37
939.93,1022.37,934.11,1022.37
934.11,1022.37,934.11,1022.47
934.11,1022.47,934.11,1023.41,d
934.11,1037.27,939.93,1037.27
939.93,1037.27,939.93,1025.37
939.93,1025.37,934.11,1025.37
934.11,1025.37,934.11,1026.37
934.11,1026.37,934.11,1027.31,d
934.11,1027.31,934.11,1035.34
934.11,1035.34,934.11,1036.27,d
934.11,1040.27,939.93,1040.27
939.93,1040.27,939.93,1037.37
939.93,1037.37,934.11,1037.37
934.11,1037.37,934.11,1039.24
934.11,1039.24,934.11,1040.17,d
935.71,1046.16,939.93,1046.16
939.93,1046.16,939.93,1040.37
939.93,1040.37,934.11,1040.37
934.11,1040.37,934.11,1040.47
934.11,1040.47,934.11,1041.41,d
934.11,1041.41,934.11,1043.06
934.11,1043.06,935.71,1043.06
935.35,1016.6,938.77,1016.6
938.77,1016.6,938.77,1014.84
938.77,1014.84,938.17,1014.84
938.17,1014.84,938.17,1013.78
938.17,1013.78,937.15,1013.78
937.15,1013.78,937.15,1014.7,d
937.15,1014.7,937.15,1014.8
937.15,1014.8,935.35,1014.8
937.15,1013.68,938.35,1013.68
938.35,1013.68,938.35,1014.74
938.35,1014.74,940.04,1014.74
940.04,1014.74,940.04,1011.4
940.04,1011.4,939.89,1011.4
939.89,1011.4,939.89,1010.96
939.89,1010.96,938.35,1010.96
938.35,1010.96,938.35,1012.76
938.35,1012.76,937.15,1012.76
935.39,1014.7,937.15,1014.7
937.15,1013.78,937.05,1013.78
937.05,1013.78,937.05,1013.68
937.05,1013.68,937.15,1013.68
937.15,1012.76,935.39,1012.76
935.39,1012.76,935.39,1013.59
935.39,1013.59,935.39,1014.48,d
939.93,1002.38,939.93,998.45
939.93,998.45,935.63,998.45
935.63,998.45,935.63,999.32
935.63,999.32,935.31,999.32
935.31,999.32,935.31,1001.35
935.31,1001.35,935.31,1002.26,d
935.31,1002.26,935.31,1002.38
946.12,1059.87,946.02,1059.87
946.02,1059.87,945.09,1059.87,d
945.09,1059.87,942.42,1059.87
942.42,1059.87,942.42,1063.12
942.42,1063.12,946.12,1063.12
974.02,1052.29,973.08,1052.29,d
973.08,1052.29,971.31,1052.29
971.31,1052.29,971.31,1054.93
971.31,1054.93,974.21,1054.93
974.21,1054.93,974.21,1052.29
959.57,1052.49,958.35,1052.49,d
958.35,1052.49,957.79,1052.49
957.79,1052.49,957.79,1054.98
957.79,1054.98,962.62,1054.98
962.62,1054.98,962.62,1052.49
946.12,1058.61,942.32,1058.61
942.32,1058.61,942.32,1059.55,d
942.32,1059.55,942.42,1059.55
942.42,1059.55,942.42,1059.77
942.42,1059.77,945.09,1059.77
945.09,1059.77,945.09,1059.87
946.02,1059.87,946.02,1059.77
946.02,1059.77,946.12,1059.77
946.12,1059.77,946.12,1059.65
946.12,1059.65,946.12,1058.71,d
942.32,1064.2,942.32,1059.55
942.32,1058.61,942.32,1053.57
942.32,1053.57,941.85,1053.57
941.85,1053.57,940.85,1053.57,d
940.85,1053.57,935.52,1053.57
935.52,1053.57,934.52,1053.57,d
934.52,1053.57,933.87,1053.57
933.87,1053.57,933.87,1064.2
967.71,1046.16,967.71,1043.06
967.71,1043.06,968.81,1043.06
968.81,1043.06,968.81,1042.51
968.81,1042.51,968.81,1041.57,d
968.81,1041.57,968.81,1041.27
968.81,1041.27,964.18,1041.27
964.18,1041.27,964.18,1046.16
968.81,1041.17,968.81,1039.01
968.81,1039.01,968.81,1038.07,d
968.81,1038.07,968.81,1037.97
968.81,1037.97,964.18,1037.97
964.18,1037.97,964.18,1041.17
968.81,1037.87,968.81,1037.77
968.81,1037.77,968.81,1036.84,d
968.81,1036.84,968.81,1034.37
968.81,1034.37,964.18,1034.37
964.18,1034.37,964.18,1037.87
968.21,1034.27,968.21,1032.41
968.21,1032.41,968.21,1031.47,d
968.21,1031.47,968.21,1031.37
968.21,1031.37,964.18,1031.37
964.18,1031.37,964.18,1034.27
968.21,1031.27,968.21,1031.17
968.21,1031.17,968.21,1030.24,d
968.21,1030.24,968.21,1028.37
968.21,1028.37,964.18,1028.37
964.18,1028.37,964.18,1031.27
968.21,1028.27,968.21,1026.41
968.21,1026.41,968.21,1025.47,d
968.21,1025.47,968.21,1025.37
968.21,1025.37,964.18,1025.37
964.18,1025.37,964.18,1028.27
968.31,1025.27,968.31,1022.37,d
968.31,1022.37,964.18,1022.37
964.18,1022.37,964.18,1025.27
968.21,1022.27,968.21,1020.41
968.21,1020.41,968.21,1019.47,d
968.21,1019.47,968.21,1019.37
968.21,1019.37,964.18,1019.37
964.18,1019.37,964.18,1022.27
968.21,1019.27,968.21,1019.17
968.21,1019.17,968.21,1018.24,d
968.21,1018.24,968.21,1016.42
968.21,1016.42,964.18,1016.42
964.18,1016.42,964.18,1019.27
971.35,1016.6,974.77,1016.6
974.77,1016.6,974.77,1014.84
974.77,1014.84,974.17,1014.84
974.17,1014.84,974.17,1013.78
974.17,1013.78,973.15,1013.78
973.15,1013.78,973.15,1014.7,d
973.15,1014.7,973.15,1014.8
973.15,1014.8,971.35,1014.8
973.15,1013.68,974.35,1013.68
974.35,1013.68,974.35,1014.74
974.35,1014.74,976.04,1014.74
976.04,1014.74,976.04,1011.4
976.04,1011.4,975.89,1011.4
975.89,1011.4,975.89,1010.96
975.89,1010.96,974.35,1010.96
974.35,1010.96,974.35,1012.76
974.35,1012.76,973.15,1012.76
971.39,1012.66,971.49,1012.66
971.49,1012.66,972.48,1012.66,d
972.48,1012.66,973.4,1012.66
973.4,1012.66,973.4,1011.0
973.4,1011.0,971.39,1011.0
971.39,1014.7,973.15,1014.7
973.15,1013.78,973.05,1013.78
973.05,1013.78,973.05,1013.68
973.05,1013.68,973.15,1013.68
973.15,1012.76,972.48,1012.76
972.48,1012.76,972.48,1012.66
971.49,1012.66,971.49,1012.76
971.49,1012.76,971.39,1012.76
971.39,1012.76,971.39,1013.59
971.39,1013.59,971.39,1014.48,d
970.66,1019.27,975.93,1019.27
975.93,1019.27,975.93,1016.79
975.93,1016.79,970.66,1016.79
970.66,1016.79,970.66,1018.24
970.66,1018.24,970.66,1019.17,d
970.66,1022.27,975.93,1022.27
975.93,1022.27,975.93,1019.37
975.93,1019.37,970.66,1019.37
